Year-Quarter,State,Year,Month,TelehealthType,ServiceCount,RatePer1000Beneficiaries
2019-4,New Mexico,2019,12,Live audio/video," 3,255 ",3.9
2020-1,New Mexico,2020,1,Live audio/video," 4,157 ",5.0
2020-1,New Mexico,2020,2,Live audio/video," 4,098 ",4.9
2020-1,New Mexico,2020,3,Live audio/video," 36,376 ",43.4
2020-1,New Mexico,2020,3,Other telehealth, 824 ,1.0
2020-2,New Mexico,2020,4,Live audio/video," 132,211 ",155.7
2020-2,New Mexico,2020,4,Other telehealth," 2,182 ",2.6
2020-2,New Mexico,2020,4,Store and forward, 510 ,0.6
2020-2,New Mexico,2020,5,Live audio/video," 116,933 ",136.1
2020-2,New Mexico,2020,5,Other telehealth, 849 ,1.0
2020-2,New Mexico,2020,5,Store and forward, 601 ,0.7
2020-2,New Mexico,2020,6,Live audio/video," 107,504 ",124.1
2020-2,New Mexico,2020,6,Other telehealth, 485 ,0.6
2020-2,New Mexico,2020,6,Store and forward, 904 ,1.0
2020-3,New Mexico,2020,7,Live audio/video," 106,031 ",121.2
2020-3,New Mexico,2020,7,Store and forward, 887 ,1.0
2020-3,New Mexico,2020,8,Live audio/video," 106,901 ",121.0
2020-3,New Mexico,2020,8,Store and forward, 774 ,0.9
2020-3,New Mexico,2020,9,Live audio/video," 115,370 ",129.7
2020-3,New Mexico,2020,9,Store and forward, 829 ,0.9
2020-4,New Mexico,2020,10,Live audio/video," 125,156 ",139.7
2020-4,New Mexico,2020,10,Store and forward, 768 ,0.9
2020-4,New Mexico,2020,11,Live audio/video," 130,891 ",144.8
2020-4,New Mexico,2020,11,Store and forward, 735 ,0.8
2020-4,New Mexico,2020,12,Live audio/video," 142,965 ",156.8
2020-4,New Mexico,2020,12,Store and forward, 819 ,0.9
2021-1,New Mexico,2021,1,Live audio/video," 143,661 ",156.7
2021-1,New Mexico,2021,1,Store and forward, 963 ,1.1
2021-1,New Mexico,2021,2,Live audio/video," 136,612 ",148.3
2021-1,New Mexico,2021,2,Store and forward," 1,026 ",1.1
2021-1,New Mexico,2021,3,Live audio/video," 140,136 ",151.4
2021-1,New Mexico,2021,3,Store and forward," 1,202 ",1.3
2021-2,New Mexico,2021,4,Live audio/video," 120,511 ",129.7
2021-2,New Mexico,2021,4,Store and forward," 1,054 ",1.1
2021-2,New Mexico,2021,5,Live audio/video," 102,975 ",110.5
2021-2,New Mexico,2021,5,Store and forward, 906 ,1.0
2021-2,New Mexico,2021,6,Live audio/video," 92,816 ",99.2
2021-2,New Mexico,2021,6,Store and forward, 898 ,1.0
2021-3,New Mexico,2021,7,Live audio/video," 80,501 ",85.6
2021-3,New Mexico,2021,7,Store and forward, 809 ,0.9
2021-3,New Mexico,2021,8,Live audio/video," 88,600 ",93.7
2021-3,New Mexico,2021,8,Store and forward, 842 ,0.9
2021-3,New Mexico,2021,9,Live audio/video," 88,993 ",93.7
2021-3,New Mexico,2021,9,Store and forward, 754 ,0.8
2021-4,New Mexico,2021,10,Live audio/video," 84,734 ",88.8
2021-4,New Mexico,2021,10,Store and forward, 719 ,0.8
2021-4,New Mexico,2021,11,Live audio/video," 85,448 ",89.2
2021-4,New Mexico,2021,11,Store and forward, 693 ,0.7
2021-4,New Mexico,2021,12,Live audio/video," 83,300 ",86.7
2021-4,New Mexico,2021,12,Store and forward, 724 ,0.8
2022-1,New Mexico,2022,1,Live audio/video," 101,404 ",105.1
2022-1,New Mexico,2022,1,Store and forward, 893 ,0.9
2022-1,New Mexico,2022,2,Live audio/video," 88,679 ",91.6
2022-1,New Mexico,2022,2,Store and forward, 892 ,0.9
2022-1,New Mexico,2022,3,Live audio/video," 90,943 ",93.7
2022-1,New Mexico,2022,3,Store and forward, 986 ,1.0
2022-2,New Mexico,2022,4,Live audio/video," 78,196 ",80.4
2022-2,New Mexico,2022,4,Store and forward, 893 ,0.9
2022-2,New Mexico,2022,5,Live audio/video," 77,329 ",79.2
2022-2,New Mexico,2022,5,Store and forward, 832 ,0.9
2022-2,New Mexico,2022,6,Live audio/video," 73,053 ",74.7
2022-2,New Mexico,2022,6,Store and forward, 681 ,0.7
2022-3,New Mexico,2022,7,Live audio/video," 65,558 ",66.7
2022-3,New Mexico,2022,7,Store and forward, 660 ,0.7
2022-3,New Mexico,2022,8,Live audio/video," 79,000 ",80.2
2022-3,New Mexico,2022,8,Store and forward, 654 ,0.7
2022-3,New Mexico,2022,9,Live audio/video," 71,620 ",72.6
2022-3,New Mexico,2022,9,Store and forward, 572 ,0.6
2022-4,New Mexico,2022,10,Live audio/video," 70,134 ",71.0
2022-4,New Mexico,2022,10,Store and forward, 548 ,0.6
2022-4,New Mexico,2022,11,Live audio/video," 73,168 ",73.9
2022-4,New Mexico,2022,11,Store and forward, 608 ,0.6
2022-4,New Mexico,2022,12,Live audio/video," 68,811 ",69.4
2022-4,New Mexico,2022,12,Store and forward, 546 ,0.6
2019-4,New York,2019,12,Live audio/video," 3,068 ",0.5
2020-1,New York,2020,1,Live audio/video," 4,405 ",0.7
2020-1,New York,2020,2,Live audio/video," 4,673 ",0.7
2020-1,New York,2020,3,Live audio/video," 231,646 ",35.6
2020-1,New York,2020,3,Store and forward," 4,765 ",0.7
2020-2,New York,2020,4,Live audio/video," 789,668 ",119.3
2020-2,New York,2020,4,Other telehealth," 6,011 ",0.9
2020-2,New York,2020,4,Store and forward," 11,168 ",1.7
2020-2,New York,2020,5,Live audio/video," 745,394 ",111.2
2020-2,New York,2020,5,Other telehealth," 3,158 ",0.5
2020-2,New York,2020,5,Store and forward," 9,555 ",1.4
2020-2,New York,2020,6,Live audio/video," 604,274 ",89.0
2020-2,New York,2020,6,Store and forward," 8,357 ",1.2
2020-3,New York,2020,7,Live audio/video," 500,361 ",72.8
2020-3,New York,2020,7,Store and forward," 6,589 ",1.0
2020-3,New York,2020,8,Live audio/video," 437,399 ",63.0
2020-3,New York,2020,8,Store and forward," 5,455 ",0.8
2020-3,New York,2020,9,Live audio/video," 423,817 ",60.5
2020-3,New York,2020,9,Store and forward," 5,449 ",0.8
2020-4,New York,2020,10,Live audio/video," 440,889 ",62.4
2020-4,New York,2020,10,Store and forward," 5,658 ",0.8
2020-4,New York,2020,11,Live audio/video," 437,951 ",61.4
2020-4,New York,2020,11,Store and forward," 6,389 ",0.9
2020-4,New York,2020,12,Live audio/video," 533,983 ",74.0
2020-4,New York,2020,12,Store and forward," 8,264 ",1.1
2021-1,New York,2021,1,Live audio/video," 549,613 ",75.5
2021-1,New York,2021,1,Store and forward," 8,155 ",1.1
2021-1,New York,2021,2,Live audio/video," 507,912 ",69.6
2021-1,New York,2021,2,Store and forward," 7,174 ",1.0
2021-1,New York,2021,3,Live audio/video," 544,014 ",74.1
2021-1,New York,2021,3,Store and forward," 7,227 ",1.0
2021-2,New York,2021,4,Live audio/video," 491,650 ",66.6
2021-2,New York,2021,4,Store and forward," 6,211 ",0.8
2021-2,New York,2021,5,Live audio/video," 435,703 ",58.8
2021-2,New York,2021,5,Store and forward," 5,164 ",0.7
2021-2,New York,2021,6,Live audio/video," 422,741 ",56.7
2021-2,New York,2021,6,Store and forward," 4,722 ",0.6
2021-3,New York,2021,7,Live audio/video," 363,474 ",48.5
2021-3,New York,2021,7,Remote patient monitoring," 3,431 ",0.5
2021-3,New York,2021,7,Store and forward," 3,680 ",0.5
2021-3,New York,2021,8,Live audio/video," 365,381 ",48.6
2021-3,New York,2021,8,Store and forward," 3,701 ",0.5
2021-3,New York,2021,9,Live audio/video," 366,304 ",48.4
2021-3,New York,2021,9,Remote patient monitoring," 3,580 ",0.5
2021-3,New York,2021,9,Store and forward," 3,969 ",0.5
2021-4,New York,2021,10,Live audio/video," 381,817 ",50.2
2021-4,New York,2021,10,Remote patient monitoring," 3,509 ",0.5
2021-4,New York,2021,10,Store and forward," 3,981 ",0.5
2021-4,New York,2021,11,Live audio/video," 372,717 ",48.8
2021-4,New York,2021,11,Remote patient monitoring," 3,688 ",0.5
2021-4,New York,2021,11,Store and forward," 3,806 ",0.5
2021-4,New York,2021,12,Live audio/video," 417,721 ",54.4
2021-4,New York,2021,12,Remote patient monitoring," 4,556 ",0.6
2021-4,New York,2021,12,Store and forward," 4,203 ",0.5
2022-1,New York,2022,1,Live audio/video," 521,610 ",67.4
2022-1,New York,2022,1,Remote patient monitoring," 4,744 ",0.6
2022-1,New York,2022,1,Store and forward," 5,307 ",0.7
2022-1,New York,2022,2,Live audio/video," 383,248 ",49.4
2022-1,New York,2022,2,Remote patient monitoring," 4,493 ",0.6
2022-1,New York,2022,3,Live audio/video," 426,173 ",54.7
2022-1,New York,2022,3,Remote patient monitoring," 5,396 ",0.7
2022-2,New York,2022,4,Live audio/video," 378,828 ",48.6
2022-2,New York,2022,4,Remote patient monitoring," 5,490 ",0.7
2022-2,New York,2022,5,Live audio/video," 398,833 ",51.0
2022-2,New York,2022,5,Remote patient monitoring," 6,102 ",0.8
2022-2,New York,2022,6,Live audio/video," 385,934 ",49.1
2022-2,New York,2022,6,Remote patient monitoring," 6,192 ",0.8
2022-3,New York,2022,7,Live audio/video," 349,860 ",44.3
2022-3,New York,2022,7,Remote patient monitoring," 6,143 ",0.8
2022-3,New York,2022,8,Live audio/video," 381,557 ",48.2
2022-3,New York,2022,8,Remote patient monitoring," 6,541 ",0.8
2022-3,New York,2022,9,Live audio/video," 364,222 ",45.7
2022-3,New York,2022,9,Remote patient monitoring," 6,370 ",0.8
2022-4,New York,2022,10,Live audio/video," 368,252 ",46.0
2022-4,New York,2022,10,Remote patient monitoring," 6,463 ",0.8
2022-4,New York,2022,11,Live audio/video," 385,388 ",48.0
2022-4,New York,2022,11,Remote patient monitoring," 6,550 ",0.8
2022-4,New York,2022,12,Live audio/video," 389,192 ",48.2
2022-4,New York,2022,12,Remote patient monitoring," 6,693 ",0.8
2018-1,North Carolina,2018,1,Live audio/video," 3,809 ",1.7
2018-1,North Carolina,2018,2,Live audio/video," 3,862 ",1.7
2018-1,North Carolina,2018,3,Live audio/video," 3,969 ",1.7
2018-2,North Carolina,2018,4,Live audio/video," 4,295 ",1.9
2018-2,North Carolina,2018,5,Live audio/video," 5,320 ",2.3
2018-2,North Carolina,2018,6,Live audio/video," 4,187 ",1.8
2018-3,North Carolina,2018,7,Live audio/video," 4,974 ",2.2
2018-3,North Carolina,2018,8,Live audio/video," 5,474 ",2.4
2018-3,North Carolina,2018,9,Live audio/video," 4,283 ",1.9
2018-4,North Carolina,2018,10,Live audio/video," 5,660 ",2.5
2018-4,North Carolina,2018,11,Live audio/video," 4,555 ",2.0
2018-4,North Carolina,2018,12,Live audio/video," 4,321 ",1.9
2019-1,North Carolina,2019,1,Live audio/video," 5,684 ",2.5
2019-1,North Carolina,2019,2,Live audio/video," 5,286 ",2.3
2019-1,North Carolina,2019,3,Live audio/video," 5,456 ",2.4
2019-2,North Carolina,2019,4,Live audio/video," 5,619 ",2.4
2019-2,North Carolina,2019,5,Live audio/video," 5,404 ",2.4
2019-2,North Carolina,2019,6,Live audio/video," 4,975 ",2.2
2019-3,North Carolina,2019,7,Live audio/video," 5,406 ",2.4
2019-3,North Carolina,2019,8,Live audio/video," 5,272 ",2.3
2019-3,North Carolina,2019,9,Live audio/video," 5,197 ",2.3
2019-4,North Carolina,2019,10,Live audio/video," 5,949 ",2.6
2019-4,North Carolina,2019,11,Live audio/video," 4,926 ",2.2
2019-4,North Carolina,2019,12,Live audio/video," 5,247 ",2.3
2020-1,North Carolina,2020,1,Live audio/video," 5,996 ",2.6
2020-1,North Carolina,2020,2,Live audio/video," 5,292 ",2.3
2020-1,North Carolina,2020,3,Live audio/video," 56,840 ",24.9
2020-1,North Carolina,2020,3,Other telehealth," 3,064 ",1.3
2020-2,North Carolina,2020,4,Live audio/video," 275,689 ",119.3
2020-2,North Carolina,2020,4,Other telehealth," 7,576 ",3.3
2020-2,North Carolina,2020,5,Live audio/video," 264,251 ",113.5
2020-2,North Carolina,2020,5,Other telehealth," 4,352 ",1.9
2020-2,North Carolina,2020,6,Live audio/video," 233,481 ",99.2
2020-2,North Carolina,2020,6,Other telehealth," 3,651 ",1.6
2020-3,North Carolina,2020,7,Live audio/video," 227,351 ",95.5
2020-3,North Carolina,2020,7,Other telehealth," 3,460 ",1.5
2020-3,North Carolina,2020,8,Live audio/video," 216,221 ",89.8
2020-3,North Carolina,2020,8,Other telehealth," 3,026 ",1.3
2020-3,North Carolina,2020,9,Live audio/video," 233,903 ",96.1
2020-3,North Carolina,2020,9,Other telehealth," 2,361 ",1.0
2020-4,North Carolina,2020,10,Live audio/video," 228,359 ",92.9
2020-4,North Carolina,2020,10,Other telehealth," 2,217 ",0.9
2020-4,North Carolina,2020,11,Live audio/video," 203,498 ",81.8
2020-4,North Carolina,2020,11,Other telehealth," 1,763 ",0.7
2020-4,North Carolina,2020,12,Live audio/video," 222,074 ",88.3
2020-4,North Carolina,2020,12,Other telehealth," 1,984 ",0.8
2021-1,North Carolina,2021,1,Live audio/video," 235,121 ",92.7
2021-1,North Carolina,2021,1,Other telehealth," 1,866 ",0.7
2021-1,North Carolina,2021,2,Live audio/video," 227,533 ",89.0
2021-1,North Carolina,2021,2,Other telehealth," 1,789 ",0.7
2021-1,North Carolina,2021,3,Live audio/video," 235,512 ",91.4
2021-1,North Carolina,2021,3,Other telehealth," 1,551 ",0.6
2021-2,North Carolina,2021,4,Live audio/video," 197,795 ",76.3
2021-2,North Carolina,2021,4,Other telehealth," 1,348 ",0.5
2021-2,North Carolina,2021,5,Live audio/video," 176,998 ",67.8
2021-2,North Carolina,2021,6,Live audio/video," 162,371 ",61.8
2021-3,North Carolina,2021,7,Live audio/video," 121,305 ",45.8
2021-3,North Carolina,2021,8,Live audio/video," 140,048 ",52.5
2021-3,North Carolina,2021,9,Live audio/video," 150,567 ",56.0
2021-4,North Carolina,2021,10,Live audio/video," 132,532 ",49.0
2021-4,North Carolina,2021,11,Live audio/video," 125,699 ",46.1
2021-4,North Carolina,2021,12,Live audio/video," 127,791 ",46.5
2022-1,North Carolina,2022,1,Live audio/video," 164,613 ",59.5
2022-1,North Carolina,2022,2,Live audio/video," 132,893 ",47.8
2022-1,North Carolina,2022,3,Live audio/video," 138,267 ",49.5
2022-2,North Carolina,2022,4,Live audio/video," 109,233 ",38.9
2022-2,North Carolina,2022,5,Live audio/video," 111,484 ",39.5
2022-2,North Carolina,2022,6,Live audio/video," 111,246 ",39.2
2022-3,North Carolina,2022,7,Live audio/video," 94,281 ",33.0
2022-3,North Carolina,2022,8,Live audio/video," 107,561 ",37.4
2022-3,North Carolina,2022,9,Live audio/video," 100,841 ",34.9
2022-4,North Carolina,2022,10,Live audio/video," 99,407 ",34.2
2022-4,North Carolina,2022,11,Live audio/video," 100,770 ",34.4
2022-4,North Carolina,2022,12,Live audio/video," 91,717 ",31.1
2018-3,North Dakota,2018,7,Live audio/video, 825 ,8.5
2018-3,North Dakota,2018,8,Live audio/video, 978 ,10.1
2018-3,North Dakota,2018,9,Live audio/video, 616 ,6.4
2018-4,North Dakota,2018,10,Live audio/video," 1,100 ",11.4
2018-4,North Dakota,2018,11,Live audio/video, 954 ,10.0
2018-4,North Dakota,2018,12,Live audio/video, 850 ,8.9
2019-1,North Dakota,2019,1,Live audio/video," 1,222 ",12.8
2019-1,North Dakota,2019,2,Live audio/video," 1,056 ",11.1
2019-1,North Dakota,2019,3,Live audio/video, 516 ,5.4
2019-2,North Dakota,2019,4,Live audio/video, 879 ,9.3
2019-2,North Dakota,2019,5,Live audio/video, 900 ,9.5
2019-2,North Dakota,2019,6,Live audio/video, 835 ,8.8
2019-3,North Dakota,2019,7,Live audio/video, 861 ,9.2
2019-3,North Dakota,2019,8,Live audio/video, 829 ,8.8
2019-3,North Dakota,2019,9,Live audio/video, 973 ,10.4
2019-4,North Dakota,2019,10,Live audio/video," 1,191 ",12.7
2019-4,North Dakota,2019,11,Live audio/video, 993 ,10.6
2019-4,North Dakota,2019,12,Live audio/video, 907 ,9.7
2020-1,North Dakota,2020,1,Live audio/video," 1,307 ",13.9
2020-1,North Dakota,2020,2,Live audio/video," 1,132 ",12.1
2020-1,North Dakota,2020,3,Live audio/video," 4,084 ",43.6
2020-2,North Dakota,2020,4,Live audio/video," 17,703 ",185.1
2020-2,North Dakota,2020,5,Live audio/video," 14,292 ",146.3
2020-2,North Dakota,2020,6,Live audio/video," 11,693 ",117.1
2020-3,North Dakota,2020,7,Live audio/video," 9,162 ",89.9
2020-3,North Dakota,2020,8,Live audio/video," 8,614 ",82.9
2020-3,North Dakota,2020,9,Live audio/video," 9,153 ",86.4
2020-4,North Dakota,2020,10,Live audio/video," 9,616 ",89.3
2020-4,North Dakota,2020,11,Live audio/video," 9,424 ",86.2
2020-4,North Dakota,2020,12,Live audio/video," 9,274 ",83.6
2021-1,North Dakota,2021,1,Live audio/video," 9,090 ",81.0
2021-1,North Dakota,2021,2,Live audio/video," 8,731 ",76.9
2021-1,North Dakota,2021,3,Live audio/video," 8,671 ",75.5
2021-2,North Dakota,2021,4,Live audio/video," 7,948 ",68.7
2021-2,North Dakota,2021,5,Live audio/video," 6,431 ",55.2
2021-2,North Dakota,2021,6,Live audio/video," 6,194 ",52.7
2021-3,North Dakota,2021,7,Live audio/video," 5,663 ",47.9
2021-3,North Dakota,2021,8,Live audio/video," 5,782 ",48.5
2021-3,North Dakota,2021,9,Live audio/video," 6,228 ",51.9
2021-4,North Dakota,2021,10,Live audio/video," 5,840 ",48.3
2021-4,North Dakota,2021,11,Live audio/video," 5,861 ",48.1
2021-4,North Dakota,2021,12,Live audio/video," 6,106 ",49.6
2022-1,North Dakota,2022,1,Live audio/video," 6,584 ",53.1
2022-1,North Dakota,2022,2,Live audio/video," 6,062 ",48.6
2022-1,North Dakota,2022,3,Live audio/video," 6,785 ",54.0
2022-2,North Dakota,2022,4,Live audio/video," 5,729 ",45.3
2022-2,North Dakota,2022,5,Live audio/video," 5,670 ",44.5
2022-2,North Dakota,2022,6,Live audio/video," 5,332 ",41.5
2022-3,North Dakota,2022,7,Live audio/video," 4,631 ",35.8
2022-3,North Dakota,2022,8,Live audio/video," 5,539 ",42.5
2022-3,North Dakota,2022,9,Live audio/video," 5,288 ",40.2
2022-4,North Dakota,2022,10,Live audio/video," 5,289 ",39.9
2022-4,North Dakota,2022,11,Live audio/video," 5,481 ",41.0
2022-4,North Dakota,2022,12,Live audio/video," 5,264 ",39.1
2018-1,Ohio,2018,1,Live audio/video," 7,415 ",2.5
2018-1,Ohio,2018,2,Live audio/video," 7,760 ",2.6
2018-1,Ohio,2018,3,Live audio/video," 7,583 ",2.5
2018-2,Ohio,2018,4,Live audio/video," 7,746 ",2.6
2018-2,Ohio,2018,5,Live audio/video," 8,431 ",2.8
2018-2,Ohio,2018,6,Live audio/video," 7,383 ",2.5
2018-3,Ohio,2018,7,Live audio/video," 7,327 ",2.5
2018-3,Ohio,2018,8,Live audio/video," 8,306 ",2.9
2018-3,Ohio,2018,9,Live audio/video," 7,045 ",2.4
2018-4,Ohio,2018,10,Live audio/video," 7,901 ",2.7
2018-4,Ohio,2018,11,Live audio/video," 7,182 ",2.5
2018-4,Ohio,2018,12,Live audio/video," 5,969 ",2.1
2019-1,Ohio,2019,1,Live audio/video," 7,358 ",2.6
2019-1,Ohio,2019,2,Live audio/video," 7,157 ",2.5
2019-1,Ohio,2019,3,Live audio/video," 7,729 ",2.7
2019-2,Ohio,2019,4,Live audio/video," 8,803 ",3.1
2019-2,Ohio,2019,5,Live audio/video," 8,488 ",3.0
2019-2,Ohio,2019,6,Live audio/video," 7,137 ",2.5
2019-3,Ohio,2019,7,Live audio/video," 7,693 ",2.7
2019-3,Ohio,2019,8,Live audio/video," 8,100 ",2.9
2019-3,Ohio,2019,9,Live audio/video," 8,040 ",2.9
2019-4,Ohio,2019,10,Live audio/video," 9,623 ",3.4
2019-4,Ohio,2019,11,Live audio/video," 7,903 ",2.8
2019-4,Ohio,2019,12,Live audio/video," 8,256 ",3.0
2020-1,Ohio,2020,1,Live audio/video," 10,660 ",3.8
2020-1,Ohio,2020,2,Live audio/video," 9,583 ",3.4
2020-1,Ohio,2020,3,Live audio/video," 189,889 ",67.7
2020-1,Ohio,2020,3,Other telehealth," 2,524 ",0.9
2020-2,Ohio,2020,4,Live audio/video," 757,060 ",264.0
2020-2,Ohio,2020,4,Other telehealth," 4,898 ",1.7
2020-2,Ohio,2020,4,Store and forward," 1,796 ",0.6
2020-2,Ohio,2020,5,Live audio/video," 685,700 ",235.9
2020-2,Ohio,2020,5,Other telehealth," 1,536 ",0.5
2020-2,Ohio,2020,5,Store and forward," 1,563 ",0.5
2020-2,Ohio,2020,6,Live audio/video," 561,746 ",190.9
2020-2,Ohio,2020,6,Store and forward," 1,493 ",0.5
2020-3,Ohio,2020,7,Live audio/video," 495,785 ",166.7
2020-3,Ohio,2020,7,Store and forward," 1,372 ",0.5
2020-3,Ohio,2020,8,Live audio/video," 463,901 ",154.3
2020-3,Ohio,2020,8,Store and forward," 1,362 ",0.5
2020-3,Ohio,2020,9,Live audio/video," 476,732 ",157.1
2020-4,Ohio,2020,10,Live audio/video," 495,812 ",162.0
2020-4,Ohio,2020,11,Live audio/video," 530,564 ",172.0
2020-4,Ohio,2020,12,Live audio/video," 663,762 ",213.5
2020-4,Ohio,2020,12,Store and forward," 1,871 ",0.6
2021-1,Ohio,2021,1,Live audio/video," 641,076 ",204.9
2021-1,Ohio,2021,1,Store and forward," 1,728 ",0.6
2021-1,Ohio,2021,2,Live audio/video," 599,295 ",190.4
2021-1,Ohio,2021,2,Store and forward," 1,565 ",0.5
2021-1,Ohio,2021,3,Live audio/video," 582,232 ",183.8
2021-1,Ohio,2021,3,Store and forward," 1,593 ",0.5
2021-2,Ohio,2021,4,Live audio/video," 495,038 ",155.4
2021-2,Ohio,2021,5,Live audio/video," 420,056 ",131.2
2021-2,Ohio,2021,6,Live audio/video," 391,803 ",121.7
2021-3,Ohio,2021,7,Live audio/video," 326,995 ",101.0
2021-3,Ohio,2021,8,Live audio/video," 347,410 ",106.5
2021-3,Ohio,2021,9,Live audio/video," 366,624 ",111.9
2021-4,Ohio,2021,10,Live audio/video," 344,415 ",104.6
2021-4,Ohio,2021,11,Live audio/video," 340,943 ",103.0
2021-4,Ohio,2021,12,Live audio/video," 351,836 ",105.8
2022-1,Ohio,2022,1,Live audio/video," 438,430 ",131.3
2022-1,Ohio,2022,2,Live audio/video," 371,152 ",110.8
2022-1,Ohio,2022,3,Live audio/video," 378,200 ",112.3
2022-2,Ohio,2022,4,Live audio/video," 324,906 ",96.1
2022-2,Ohio,2022,5,Live audio/video," 323,162 ",95.2
2022-2,Ohio,2022,6,Live audio/video," 316,688 ",92.9
2022-3,Ohio,2022,7,Live audio/video," 288,862 ",84.3
2022-3,Ohio,2022,8,Live audio/video," 329,620 ",95.7
2022-3,Ohio,2022,9,Live audio/video," 304,709 ",88.1
2022-4,Ohio,2022,10,Live audio/video," 297,693 ",85.7
2022-4,Ohio,2022,11,Live audio/video," 298,595 ",85.4
2022-4,Ohio,2022,12,Live audio/video," 271,747 ",77.1
2018-2,Oklahoma,2018,4,Live audio/video," 2,286 ",2.7
2018-2,Oklahoma,2018,5,Live audio/video," 2,374 ",2.8
2018-2,Oklahoma,2018,6,Live audio/video," 2,218 ",2.6
2018-3,Oklahoma,2018,7,Live audio/video," 2,035 ",2.4
2018-3,Oklahoma,2018,8,Live audio/video," 2,096 ",2.5
2018-3,Oklahoma,2018,9,Live audio/video," 2,343 ",2.8
2018-4,Oklahoma,2018,10,Live audio/video," 2,787 ",3.4
2018-4,Oklahoma,2018,11,Live audio/video," 2,474 ",3.0
2018-4,Oklahoma,2018,12,Live audio/video," 2,136 ",2.6
2019-1,Oklahoma,2019,1,Live audio/video," 2,705 ",3.3
2019-1,Oklahoma,2019,2,Live audio/video," 2,714 ",3.3
2019-1,Oklahoma,2019,3,Live audio/video," 2,594 ",3.2
2019-2,Oklahoma,2019,4,Live audio/video," 2,854 ",3.5
2019-2,Oklahoma,2019,5,Live audio/video," 2,642 ",3.2
2019-2,Oklahoma,2019,6,Live audio/video," 2,430 ",3.0
2019-3,Oklahoma,2019,7,Live audio/video," 2,732 ",3.3
2019-3,Oklahoma,2019,8,Live audio/video," 2,864 ",3.5
2019-3,Oklahoma,2019,9,Live audio/video," 2,733 ",3.3
2019-4,Oklahoma,2019,10,Live audio/video," 3,312 ",4.1
2019-4,Oklahoma,2019,11,Live audio/video," 2,966 ",3.6
2019-4,Oklahoma,2019,12,Live audio/video," 2,797 ",3.5
2020-1,Oklahoma,2020,1,Live audio/video," 3,327 ",4.1
2020-1,Oklahoma,2020,2,Live audio/video," 3,070 ",3.8
2020-1,Oklahoma,2020,3,Live audio/video," 46,257 ",55.5
2020-1,Oklahoma,2020,3,Other telehealth, 582 ,0.7
